Date,Item,Quantity,Customer
5/13/2021,T271191,180,Customer 4
5/13/2021,T401552,8,Customer 4
5/13/2021,T370531,7,Customer 4
5/13/2021,T269363,2,Customer 4
5/13/2021,T412519,40,Customer 4
5/13/2021,T378498,40,Customer 4
5/14/2021,T281544,24,Customer 4
5/14/2021,T282429,28,Customer 4
5/14/2021,T357703,48,Customer 4
5/14/2021,T401552,16,Customer 4
5/14/2021,T379789,3,Customer 4
5/14/2021,T340444,50,Customer 4
5/14/2021,T278657,12,Customer 4
5/17/2021,T394578,2,Customer 4
5/17/2021,T281544,60,Customer 4
5/17/2021,T282429,8,Customer 4
5/18/2021,T318689,2,Customer 4
5/18/2021,T379789,6,Customer 4
5/18/2021,T379788,3,Customer 4
5/18/2021,T379736,6,Customer 4
5/18/2021,T430160,36,Customer 4
5/18/2021,T282429,4,Customer 4
5/18/2021,T281544,40,Customer 4
5/18/2021,T379787,6,Customer 4
5/17/2021,1001176492J,4,Customer 1
5/18/2021,1001246922,4,Customer 1
5/18/2021,1001094787,2,Customer 1
5/18/2021,1001094787P032,4,Customer 1
5/18/2021,1001208664,7,Customer 1
5/18/2021,1001213323J,2,Customer 1
5/18/2021,1001213324J,2,Customer 1
5/18/2021,1001246922,3,Customer 1
5/18/2021,1001208662,1,Customer 1
5/18/2021,1001208663,1,Customer 1
5/18/2021,1001208664,8,Customer 1
5/20/2021,4821319,3,Customer 1
5/18/2021,T343927,100,Customer 4
5/20/2021,1001177653C,2,Customer 1
5/20/2021,1001177653C,2,Customer 1
5/20/2021,1001266705,2,Customer 1
5/20/2021,1001177655C,1,Customer 1
5/20/2021,1220099,2,Customer 1
5/18/2021,T340444,50,Customer 4
5/20/2021,1001177655C,1,Customer 1
5/20/2021,1001094787,4,Customer 1
5/20/2021,1001208663,2,Customer 1
5/20/2021,1001208664,10,Customer 1
5/20/2021,1220094P136,1,Customer 1
5/20/2021,1220094P136,1,Customer 1
5/20/2021,1220032,2,Customer 1
5/20/2021,1220094P136,1,Customer 1
5/20/2021,1001164233,5,Customer 1
5/20/2021,1001164233,4,Customer 1
5/20/2021,1001164233,7,Customer 1
5/20/2021,1220081,2,Customer 1
5/20/2021,1001187810 Old Rev G,5,Customer 1
5/20/2021,1001177653J,1,Customer 1
5/20/2021,1001177653J,2,Customer 1
5/20/2021,1001176492J,4,Customer 1
5/10/2021,T357703,92,Customer 4
5/10/2021,T416442,48,Customer 4
5/10/2021,T280918,3,Customer 4
5/20/2021,1001176492J,4,Customer 1
5/20/2021,1001177654J,3,Customer 1
5/20/2021,1220094,1,Customer 1
5/20/2021,1220081,1,Customer 1
5/20/2021,1220093,3,Customer 1
5/14/2021,T392741,143,Customer 4
5/14/2021,T379758,15,Customer 4
5/14/2021,T379759,27,Customer 4
5/14/2021,T386731,20,Customer 4
5/14/2021,T372690,5,Customer 4
5/20/2021,1001187810 Old Rev G,2,Customer 1
5/18/2021,T286708,18,Customer 4
5/20/2021,1220094P032,1,Customer 1
5/19/2021,T379787,3,Customer 4
5/19/2021,T379736,3,Customer 4
5/19/2021,T374916,3,Customer 4
5/19/2021,T282429,8,Customer 4
5/20/2021,T391182,2,Customer 4
5/20/2021,T365472,1,Customer 4
5/20/2021,T416442,100,Customer 4
5/20/2021,T370531,28,Customer 4
5/20/2021,T401552,16,Customer 4
5/20/2021,T281544,28,Customer 4
5/20/2021,T282429,4,Customer 4
5/19/2021,T370531,7,Customer 4
5/19/2021,T401552,40,Customer 4
5/19/2021,1001187810 Old Rev G,3,Customer 1
5/19/2021,1001187810 Old Rev G,7,Customer 1
5/19/2021,1001187810 Old Rev G,6,Customer 1
5/19/2021,1001187810 Old Rev G,6,Customer 1
5/20/2021,1001187810 Old Rev G,1,Customer 1
5/20/2021,1220094P032,2,Customer 1
5/20/2021,1220094P032,2,Customer 1
5/20/2021,C8817151,1,Customer 3
5/20/2021,C8817152,3,Customer 3
5/20/2021,C8813412,3,Customer 3
5/20/2021,C8808753,16,Customer 3
5/20/2021,C8817150,3,Customer 3
5/20/2021,C8817151,4,Customer 3
5/20/2021,C8817152,7,Customer 3
5/20/2021,C8539359,2,Customer 3
5/20/2021,C8813412,1,Customer 3
5/20/2021,C8808753,12,Customer 3
5/20/2021,C8821992,1,Customer 3
5/20/2021,8825177,1,Customer 3
5/20/2021,8808765,5,Customer 3
5/20/2021,8817150,14,Customer 3
5/20/2021,8542673,6,Customer 3
5/20/2021,8817152,9,Customer 3
5/20/2021,8808764,6,Customer 3
5/20/2021,8817149,5,Customer 3
5/20/2021,8808767,2,Customer 3
5/20/2021,8808765,5,Customer 3
5/20/2021,8817151,10,Customer 3
5/20/2021,8817149,2,Customer 3
5/20/2021,8808764,6,Customer 3
5/20/2021,8808763,2,Customer 3
5/20/2021,8808763,3,Customer 3
5/20/2021,8814544,2,Customer 3
5/20/2021,8810132,3,Customer 3
5/20/2021,8810132,2,Customer 3
5/20/2021,8810132,2,Customer 3
5/20/2021,8810132,7,Customer 3
5/20/2021,8810132,1,Customer 3
5/13/2021,T401551,4,Customer 4
5/5/2021,26G00005,20,Customer 6
5/5/2021,26G00006,20,Customer 6
5/10/2021,BMS00175,20,Customer 6
5/10/2021,26G00005,20,Customer 6
5/10/2021,26G00006,20,Customer 6
5/17/2021,26G00005,25,Customer 6
5/17/2021,26G00006,5,Customer 6
5/17/2021,26G00006,20,Customer 6
5/17/2021,26G00007,8,Customer 6
5/17/2021,26G00008,8,Customer 6
5/17/2021,BMS00175,20,Customer 6
5/20/2021,1WP,98,Other
5/20/2021,RM-1P,30,Other
5/20/2021,U40-89P,78,Other
5/17/2021,141102-099,8,Customer 2
5/17/2021,FREIGHTCROWN,8,Customer 2
5/17/2021,144569-099,1,Customer 2
5/17/2021,FREIGHTCROWN,1,Customer 2
5/17/2021,144569-099,3,Customer 2
5/17/2021,FREIGHTCROWN,3,Customer 2
5/17/2021,144569-099,1,Customer 2
5/17/2021,FREIGHTCROWN,1,Customer 2
5/17/2021,160117-099,1,Customer 2
5/17/2021,FREIGHTCROWN,1,Customer 2
5/17/2021,144569-099,1,Customer 2
5/17/2021,FREIGHTCROWN,1,Customer 2
5/17/2021,144569-099,1,Customer 2
5/17/2021,FREIGHTCROWN,1,Customer 2
5/17/2021,145234-099,6,Customer 2
5/17/2021,FREIGHTCROWN,6,Customer 2
5/18/2021,145234-099,10,Customer 2
5/18/2021,FREIGHTCROWN,10,Customer 2
5/18/2021,145234-099,1,Customer 2
5/18/2021,FREIGHTCROWN,1,Customer 2
5/18/2021,160117-099,1,Customer 2
5/18/2021,FREIGHTCROWN,1,Customer 2
5/18/2021,141102-099,12,Customer 2
5/18/2021,FREIGHTCROWN,12,Customer 2
5/21/2021,1220094,4,Customer 1
5/21/2021,1220094,1,Customer 1
5/21/2021,1001164233,2,Customer 1
5/21/2021,1001164233,1,Customer 1
5/21/2021,1001164233,5,Customer 1
5/21/2021,1001164233,8,Customer 1
5/21/2021,1220094,1,Customer 1
5/21/2021,1001177653J,1,Customer 1
5/21/2021,1001177653J,1,Customer 1
5/21/2021,1001177653J,1,Customer 1
5/21/2021,1001177653J,2,Customer 1
5/21/2021,1001094787P032,3,Customer 1
5/21/2021,1001208664,3,Customer 1
5/21/2021,1001094787P032,1,Customer 1
5/21/2021,1001208664,3,Customer 1
5/21/2021,1001187810 Old Rev G,2,Customer 1
5/21/2021,1001187810 Old Rev G,1,Customer 1
5/21/2021,1001187810 Old Rev G,3,Customer 1
5/24/2021,1001208662,3,Customer 1
5/24/2021,1001177653J,1,Customer 1
5/24/2021,1001177654J,1,Customer 1
5/24/2021,1001176492J,4,Customer 1
5/24/2021,1001177653J,1,Customer 1
5/24/2021,1001213322,4,Customer 1
5/24/2021,1001177654J,3,Customer 1
5/24/2021,1001213325J,2,Customer 1
5/24/2021,1001213326J,2,Customer 1
5/24/2021,1220097,3,Customer 1
5/24/2021,1220099,1,Customer 1
5/24/2021,1220108P032,1,Customer 1
5/24/2021,1001094787,3,Customer 1
5/24/2021,1001094787P032,1,Customer 1
5/24/2021,1001208663,4,Customer 1
5/24/2021,1001177655C,1,Customer 1
5/24/2021,1001266707,13,Customer 1
5/24/2021,1220029,3,Customer 1
5/24/2021,1001080861,6,Customer 1
5/24/2021,1220029,1,Customer 1
5/24/2021,1001164233,3,Customer 1
5/24/2021,1001164233,2,Customer 1
5/24/2021,1001164233,1,Customer 1
5/24/2021,1001164233P032,3,Customer 1
5/24/2021,1001187810 Old Rev G,2,Customer 1
5/24/2021,1001164233P032,1,Customer 1
5/24/2021,1001163064P032,3,Customer 1
5/24/2021,1001092950P032,2,Customer 1
5/24/2021,1001163064P032,1,Customer 1
5/24/2021,1220081,4,Customer 1
5/24/2021,1001187810 Old Rev G,1,Customer 1
5/24/2021,1220029,1,Customer 1
5/24/2021,1001187810 Old Rev G,1,Customer 1
5/24/2021,1220029,1,Customer 1
5/24/2021,1220029,1,Customer 1
5/24/2021,1001208664,8,Customer 1
5/25/2021,1220032,1,Customer 1
5/25/2021,1220081,3,Customer 1
5/25/2021,1220093,1,Customer 1
5/25/2021,1220029P010,2,Customer 1
5/25/2021,1220029P010,1,Customer 1
5/25/2021,1220081,2,Customer 1
5/25/2021,1001176490J,2,Customer 1
5/25/2021,1001176490J,4,Customer 1
5/25/2021,1001177655C,1,Customer 1
5/25/2021,1001094787,2,Customer 1
5/25/2021,1001094787P032,3,Customer 1
5/25/2021,1001208664,4,Customer 1
5/25/2021,1001094787P032,3,Customer 1
5/25/2021,1001208664,4,Customer 1
5/25/2021,1001208664,12,Customer 1
5/25/2021,1001208664,2,Customer 1
5/25/2021,1001187810P032,2,Customer 1
5/25/2021,1001187810P032,4,Customer 1
5/25/2021,1001187810P032,1,Customer 1
5/25/2021,1001187810P032,1,Customer 1
5/25/2021,1001174679P032,1,Customer 1
5/25/2021,1001246671P032,1,Customer 1
5/25/2021,1001246671P032,1,Customer 1
5/25/2021,1001177653J,1,Customer 1
5/25/2021,1001229686,2,Customer 1
5/25/2021,1220097,2,Customer 1
5/25/2021,1220108,1,Customer 1
5/25/2021,1001177653J,2,Customer 1
5/25/2021,1001177653J,1,Customer 1
5/21/2021,1220094P032,1,Customer 1
5/21/2021,1220094,4,Customer 1
5/21/2021,1220094P032,1,Customer 1
5/21/2021,1220094P136,1,Customer 1
5/21/2021,1220094,3,Customer 1
5/24/2021,1220029,1,Customer 1
5/25/2021,1001117893,2,Customer 1
5/25/2021,1220029P010,2,Customer 1
5/25/2021,1001176490J,4,Customer 1
5/25/2021,1001176490J,1,Customer 1
5/25/2021,1001208663,2,Customer 1
5/25/2021,1220029P010,1,Customer 1
5/25/2021,1001107621P032,2,Customer 1
5/25/2021,1001107621P032,2,Customer 1
5/25/2021,1001107621P032,1,Customer 1
5/21/2021,80767209,250,Other
5/21/2021,7D-303266,11,Customer 5
5/21/2021,7D-303129,24,Customer 5
5/20/2021,7D-11-325,40,Customer 5
5/20/2021,7D-209021,112,Customer 5
5/20/2021,7D-303075,216,Customer 5
5/26/2021,1001181507,4,Customer 1
5/19/2021,7D-102803-2,50,Customer 5
5/26/2021,1001105073,8,Customer 1
5/19/2021,7D-11-138,30,Customer 5
5/26/2021,1001181507,10,Customer 1
5/26/2021,1001105073,12,Customer 1
5/19/2021,7D-11-263,1,Customer 5
5/26/2021,1001266705,12,Customer 1
5/19/2021,7D-11-284,50,Customer 5
5/26/2021,1001161920,480,Customer 1
5/26/2021,1001177654J,4,Customer 1
5/26/2021,1220097,1,Customer 1
5/26/2021,1220099,1,Customer 1
5/19/2021,7D-11-291,11,Customer 5
5/26/2021,1001213323J,2,Customer 1
5/26/2021,1001213324J,2,Customer 1
5/19/2021,7D-11-291,6,Customer 5
5/26/2021,1220029P032,3,Customer 1
5/26/2021,1001080861,6,Customer 1
5/19/2021,7D-11-305,50,Customer 5
5/26/2021,1220029P032,1,Customer 1
5/26/2021,1001080861,3,Customer 1
5/19/2021,7D-11-318,75,Customer 5
5/26/2021,1001107621,1,Customer 1
5/19/2021,7D-11-330,36,Customer 5
5/26/2021,1001107621,1,Customer 1
5/17/2021,E1001169381,8,Other
5/26/2021,1001117893,2,Customer 1
5/26/2021,1001187810 Old Rev G,4,Customer 1
5/17/2021,E1001169381,8,Other
5/26/2021,1001187810 Old Rev G,2,Customer 1
5/26/2021,1001164233,2,Customer 1
5/26/2021,1001187809,1,Customer 1
5/26/2021,1001164232P032,1,Customer 1
5/26/2021,1220081,2,Customer 1
5/26/2021,1001117893,1,Customer 1
5/26/2021,1001164232P032,5,Customer 1
5/26/2021,1220081,4,Customer 1
5/26/2021,1001094787,3,Customer 1
5/26/2021,1001208664,8,Customer 1
5/26/2021,1001094787P032,5,Customer 1
5/26/2021,1001208663,1,Customer 1
5/26/2021,1001208663,1,Customer 1
5/26/2021,1001208664,6,Customer 1
5/19/2021,7D-11-331,15,Customer 5
5/26/2021,1001208664,4,Customer 1
5/26/2021,1220029P032,2,Customer 1
5/19/2021,7D-11-332,10,Customer 5
5/19/2021,7D-11-502,135,Customer 5
5/19/2021,7D-11-504,24,Customer 5
5/19/2021,7D-11-851,135,Customer 5
5/19/2021,7D-11-851,135,Customer 5
5/19/2021,7D-11-875,30,Customer 5
5/19/2021,7D-11-904,85,Customer 5
5/19/2021,7D-11-916,34,Customer 5
5/19/2021,7D-12-695,2,Customer 5
5/19/2021,7D-204106,125,Customer 5
5/19/2021,7D-204106,125,Customer 5
5/19/2021,7D-204106,40,Customer 5
5/19/2021,7D-303244,3,Customer 5
5/19/2021,7D-401902,38,Customer 5
5/21/2021,2365374-30-27EC,100,Customer 5
5/21/2021,2365374-31-02EC,100,Customer 5
5/21/2021,7D-11-290,72,Customer 5
5/21/2021,7D-11-860,120,Customer 5
5/21/2021,7D-203136,50,Customer 5
5/21/2021,7D-209025,96,Customer 5
5/21/2021,7D-302284,55,Customer 5
5/21/2021,7D-303071,100,Customer 5
5/26/2021,1001107621,1,Customer 1
5/26/2021,1001107621,1,Customer 1
5/26/2021,1001107621,2,Customer 1
5/20/2021,26G00007,12,Customer 6
5/20/2021,26G00008,12,Customer 6
5/24/2021,26G00006,25,Customer 6
5/24/2021,26G00005,5,Customer 6
5/24/2021,26G00005,20,Customer 6
5/24/2021,BMS00175,40,Customer 6
5/27/2021,C8817150,1,Customer 3
5/27/2021,C8817151,6,Customer 3
5/27/2021,C8817152,1,Customer 3
5/27/2021,C8808753,6,Customer 3
5/27/2021,C8821991,3,Customer 3
5/27/2021,C8821992,5,Customer 3
5/27/2021,C8817151,2,Customer 3
5/27/2021,C8539357,2,Customer 3
5/27/2021,C8539359,4,Customer 3
5/27/2021,C8808753,5,Customer 3
5/27/2021,C8821921,3,Customer 3
5/27/2021,C8821991,5,Customer 3
5/27/2021,C8821992,5,Customer 3
5/27/2021,C8817150,4,Customer 3
5/27/2021,C8817151,3,Customer 3
5/27/2021,C8817152,1,Customer 3
5/27/2021,C8539359,2,Customer 3
5/27/2021,C8821921,1,Customer 3
5/27/2021,C8821992,2,Customer 3
5/27/2021,4049066,60,Customer 3
5/27/2021,4049066,30,Customer 3
5/27/2021,1521040,30,Customer 3
5/27/2021,8545922,2,Customer 3
5/27/2021,8545923,2,Customer 3
5/27/2021,8813411,10,Customer 3
5/27/2021,8544762,2,Customer 3
5/27/2021,8813411,14,Customer 3
5/27/2021,8544763,12,Customer 3
5/27/2021,8544761,2,Customer 3
5/27/2021,8813411,4,Customer 3
5/27/2021,8813411,10,Customer 3
5/27/2021,1521038,198,Customer 3
5/27/2021,4122708,23,Customer 3
5/27/2021,1530429,540,Customer 3
5/27/2021,8814544,5,Customer 3
5/27/2021,8810132,7,Customer 3
5/27/2021,8810132,2,Customer 3
5/27/2021,8814544,4,Customer 3
5/27/2021,8817151,10,Customer 3
5/27/2021,8808763,8,Customer 3
5/27/2021,8808762,9,Customer 3
5/27/2021,8808764,6,Customer 3
5/27/2021,8817150,14,Customer 3
5/27/2021,8808765,5,Customer 3
5/27/2021,8817152,9,Customer 3
5/27/2021,8810132,8,Customer 3
5/27/2021,8814544,5,Customer 3
5/27/2021,8808762,9,Customer 3
5/27/2021,8817152,9,Customer 3
5/27/2021,8814546,5,Customer 3
5/27/2021,8817152,9,Customer 3
5/27/2021,1220094,1,Customer 1
5/27/2021,8817151,10,Customer 3
5/27/2021,4821319,4,Customer 1
5/27/2021,8808763,7,Customer 3
5/27/2021,1001208664,1,Customer 1
5/27/2021,1001208664,2,Customer 1
5/27/2021,C8817150,2,Customer 3
5/27/2021,C8817151,1,Customer 3
5/27/2021,C8817152,3,Customer 3
5/27/2021,C8813412,2,Customer 3
5/27/2021,C8808753,5,Customer 3
5/27/2021,C8821921,5,Customer 3
5/27/2021,C8821991,3,Customer 3
5/27/2021,C8821992,4,Customer 3
5/21/2021,T281544,32,Customer 4
5/27/2021,T311379,16,Customer 4
5/27/2021,T311615,6,Customer 4
5/27/2021,T401552,16,Customer 4
5/27/2021,T357703,48,Customer 4
5/27/2021,1001176490J,3,Customer 1
5/27/2021,T330473,12,Customer 4
5/27/2021,T335208,25,Customer 4
5/27/2021,T379788,3,Customer 4
5/27/2021,T379789,6,Customer 4
5/27/2021,T379787,6,Customer 4
5/27/2021,T379736,6,Customer 4
5/27/2021,T355727,3,Customer 4
5/27/2021,T282429,12,Customer 4
5/27/2021,T281544,36,Customer 4
5/27/2021,T357703,48,Customer 4
5/27/2021,T394578,200,Customer 4
5/27/2021,T379788,3,Customer 4
5/27/2021,T379787,9,Customer 4
5/27/2021,T379736,9,Customer 4
5/27/2021,T430163,12,Customer 4
5/27/2021,T401552,24,Customer 4
5/27/2021,T370531,7,Customer 4
5/27/2021,1001176490J,4,Customer 1
5/27/2021,T397537,84,Customer 4
5/27/2021,1001177654J,3,Customer 1
5/27/2021,T392741,41,Customer 4
5/27/2021,T379759,18,Customer 4
5/27/2021,T386731,20,Customer 4
5/27/2021,T379758,22,Customer 4
5/27/2021,1220029P032,1,Customer 1
5/27/2021,1220029P032,2,Customer 1
5/27/2021,1001169381P032,2,Customer 1
5/27/2021,1220081,2,Customer 1
5/27/2021,1220081,1,Customer 1
5/27/2021,1001187810 Old Rev G,2,Customer 1
5/27/2021,1001187810 Old Rev G,6,Customer 1
5/27/2021,1220029,2,Customer 1
5/27/2021,1220029,1,Customer 1
5/27/2021,1001164233P032,6,Customer 1
5/27/2021,1001187809,1,Customer 1
5/27/2021,1220029,3,Customer 1
5/27/2021,1220081,4,Customer 1
5/24/2021,AT483809,3,Customer 4
5/25/2021,AT483809,3,Customer 4
5/27/2021,1001176490J,4,Customer 1
5/27/2021,1220029,2,Customer 1
5/27/2021,1001107621,4,Customer 1
5/27/2021,1001092950,2,Customer 1
5/27/2021,1001174679P032,1,Customer 1
5/27/2021,1220029,1,Customer 1
5/27/2021,1001177653C,1,Customer 1
5/27/2021,1001177653C,1,Customer 1
5/27/2021,1001094787,2,Customer 1
5/27/2021,1001119253P032,1,Customer 1
5/27/2021,1001177655C,1,Customer 1
5/27/2021,1001177655C,1,Customer 1
5/27/2021,1220099P002,1,Customer 1
5/27/2021,1001094787,4,Customer 1
5/28/2021,1220094,1,Customer 1
5/28/2021,1220094,3,Customer 1
5/28/2021,1001092950P032,2,Customer 1
5/28/2021,1220032P032,2,Customer 1
5/28/2021,1001092950P032,2,Customer 1
5/28/2021,1001080861,6,Customer 1
5/21/2021,10020-00P,20,Other
5/21/2021,RM-13P,32,Other
5/28/2021,1220032P032,1,Customer 1
5/28/2021,1220029P032,2,Customer 1
5/28/2021,1001164233,1,Customer 1
5/28/2021,1001164233,1,Customer 1
5/28/2021,1220029P032,2,Customer 1
5/28/2021,1001187810P032,3,Customer 1
5/21/2021,1B8GC7,400,Other
5/28/2021,1001187810P032,3,Customer 1
5/28/2021,1220108,1,Customer 1
5/26/2021,T281544,20,Customer 4
5/26/2021,T282429,20,Customer 4
5/28/2021,1001177655C,1,Customer 1
5/28/2021,1001266705,4,Customer 1
5/26/2021,T311379,16,Customer 4
5/26/2021,T311615,6,Customer 4
5/28/2021,1220099,1,Customer 1
5/28/2021,1220097P007,1,Customer 1
5/26/2021,T172464,350,Customer 4
5/26/2021,T331550,12,Customer 4
5/28/2021,1001177655C,1,Customer 1
5/26/2021,T379789,12,Customer 4
5/26/2021,T379736,6,Customer 4
5/28/2021,1001187810 Old Rev G,1,Customer 1
5/26/2021,T401552,32,Customer 4
5/26/2021,T370531,7,Customer 4
5/26/2021,T357703,96,Customer 4
5/28/2021,1001187810 Old Rev G,4,Customer 1
5/28/2021,1001107621,3,Customer 1
5/27/2021,T370531,28,Customer 4
5/28/2021,1001107621P032,2,Customer 1
5/27/2021,T379787,12,Customer 4
5/27/2021,T379736,3,Customer 4
5/27/2021,T374916,3,Customer 4
5/28/2021,1001107621P032,1,Customer 1
5/27/2021,T384893,200,Customer 4
5/28/2021,1001107621P032,2,Customer 1
5/28/2021,1001164233P032,3,Customer 1
5/28/2021,1001164233P032,1,Customer 1
5/28/2021,1001117893P582,1,Customer 1
5/28/2021,T365472,1,Customer 4
5/28/2021,T391182,2,Customer 4
5/27/2021,T386731,1,Customer 4
5/27/2021,T378498,63,Customer 4
5/27/2021,T240904,39,Customer 4
5/27/2021,T240905,22,Customer 4
5/26/2021,T286708,6,Customer 4
5/26/2021,T355727,3,Customer 4
5/28/2021,T379788,6,Customer 4
5/28/2021,T357703,48,Customer 4
5/28/2021,T379759,9,Customer 4
5/28/2021,9371173300,1,Customer 6
5/18/2021,9371173300,1,Customer 6
5/19/2021,9381183300,1,Customer 6
5/19/2021,9381183300,4,Customer 6
5/19/2021,9381183300,8,Customer 6
5/19/2021,9371173300,1,Customer 6
5/20/2021,9381183300,4,Customer 6
5/28/2021,C8817151,4,Customer 3
5/28/2021,C8539357,2,Customer 3
5/28/2021,C8539358,2,Customer 3
5/28/2021,C8813412,5,Customer 3
5/28/2021,C8821921,3,Customer 3
5/28/2021,C8821991,2,Customer 3
5/28/2021,C8821992,4,Customer 3
5/28/2021,C8817150,1,Customer 3
5/28/2021,C8817152,4,Customer 3
5/28/2021,C8813412,18,Customer 3
5/28/2021,C8808753,11,Customer 3
5/28/2021,C8821921,9,Customer 3
5/28/2021,C8821991,3,Customer 3
5/28/2021,C8821992,5,Customer 3
5/28/2021,D1609048,3,Customer 3
5/28/2021,D1609049,3,Customer 3
5/28/2021,D4095380,2,Customer 3
5/28/2021,D4095381,1,Customer 3
5/28/2021,D4214749,2,Customer 3
5/28/2021,D4214752,2,Customer 3
5/28/2021,D4214747,2,Customer 3
5/28/2021,D524246840,1,Customer 3
5/28/2021,D524246841,1,Customer 3
5/28/2021,D550090716,1,Customer 3
5/28/2021,8542673,6,Customer 3
5/28/2021,8814545,4,Customer 3
5/28/2021,8817151,10,Customer 3
5/28/2021,8808764,6,Customer 3
5/28/2021,8808767,1,Customer 3
5/28/2021,8808767,2,Customer 3
5/28/2021,8808767,1,Customer 3
5/28/2021,8808763,1,Customer 3
5/28/2021,8814544,2,Customer 3
5/28/2021,8542671,1,Customer 3
5/28/2021,8542671,3,Customer 3
5/28/2021,8542672,3,Customer 3
5/26/2021,141102-099,16,Customer 2
5/26/2021,FREIGHTCROWN,16,Customer 2
5/26/2021,145234-099,6,Customer 2
5/26/2021,145234-099,9,Customer 2
5/26/2021,FREIGHTCROWN,6,Customer 2
5/26/2021,FREIGHTCROWN,9,Customer 2
5/26/2021,144569-099,1,Customer 2
5/26/2021,FREIGHTCROWN,1,Customer 2
5/28/2021,U70-2AP,18,Other
5/28/2021,01P,16,Other
5/28/2021,001P,30,Other
5/28/2021,1015P,110,Other
5/28/2021,25H2AP,40,Other
5/28/2021,1-1/2-B1P,20,Other
5/28/2021,1-1/2-B4P,72,Other
5/28/2021,10020-10P,45,Other
5/28/2021,U70-72P,30,Other
5/27/2021,26G00005,20,Customer 6
5/27/2021,26G00006,10,Customer 6
5/27/2021,26G00005,10,Customer 6
5/27/2021,26G00006,20,Customer 6
5/31/2021,26G00007,4,Customer 6
5/31/2021,26G00008,4,Customer 6
5/31/2021,26G00007,4,Customer 6
5/31/2021,26G00008,4,Customer 6
5/31/2021,BMS00175,20,Customer 6
5/31/2021,BMS00175,20,Customer 6
5/28/2021,7220528,20,Customer 6
5/28/2021,271884,60,Customer 6
5/28/2021,271882,32,Customer 6
5/28/2021,T282429,20,Customer 4
5/28/2021,T281544,16,Customer 4
5/28/2021,T340444,50,Customer 4
5/31/2021,0080275P,8,Customer 6
5/31/2021,4341079P,23,Customer 6
5/31/2021,8032F004,12,Customer 6
5/31/2021,8092B001,27,Customer 6
5/31/2021,8668D039,30,Customer 6
5/31/2021,26G00005,10,Customer 6
5/31/2021,26G00006,10,Customer 6
5/31/2021,26G00005,15,Customer 6
5/31/2021,26G00006,15,Customer 6
5/24/2021,145234-099,3,Customer 2
5/24/2021,FREIGHTCROWN,3,Customer 2
5/28/2021,9381183300,5,Customer 6
5/27/2021,7D-11-848,70,Customer 5
6/1/2021,1001181507,12,Customer 1
